,ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
1663,1664,3,3,MUY BUENO,17765,06-08-2021
1664,1665,3,3,MUY BUENO,8799547,29-07-2022
1665,1666,1,1,DEFICIENTE,3573466,25-06-2022
1666,1667,1,1,DEFICIENTE,5218552,17-08-2023
1667,1668,3,2,ACEPTABLE,16663,17-11-2021
1668,1669,1,1,DEFICIENTE,18520,07-03-2021
1669,1670,1,1,DEFICIENTE,18038,24-06-2023
1670,1671,1,1,DEFICIENTE,6843085,07-08-2022
1671,1672,4,4,EXCELENTE,5653971,24-03-2023
1672,1673,3,3,MUY BUENO,17508,18-08-2023
1673,1674,1,1,DEFICIENTE,18183,06-11-2021
1674,1675,2,3,ACEPTABLE,16927,24-02-2021
1675,1676,2,3,ACEPTABLE,18243,22-08-2022
1676,1677,1,1,DEFICIENTE,17097,16-01-2023
1677,1678,1,2,REGULAR,18011,22-12-2021
1678,1679,3,4,MUY BUENO,18152,19-08-2022
1679,1680,4,3,MUY BUENO,7129038,09-08-2022
1680,1681,3,4,MUY BUENO,17140,09-05-2023
1681,1682,5,5,EXCELENTE,8799540,07-07-2023
1682,1683,2,3,ACEPTABLE,451351,09-07-2023
1683,1684,3,2,ACEPTABLE,7835585,08-12-2023
1684,1685,2,3,ACEPTABLE,17553,30-04-2022
1685,1686,4,5,EXCELENTE,17599,24-01-2021
1686,1687,2,1,REGULAR,4737814,29-06-2021
1687,1688,2,3,ACEPTABLE,5237135,16-06-2021
1688,1689,1,2,REGULAR,5654016,28-12-2023
1689,1690,3,4,MUY BUENO,17290,02-01-2023
1690,1691,2,1,REGULAR,8799950,16-12-2021
1691,1692,1,1,DEFICIENTE,16855,10-07-2023
1692,1693,3,4,MUY BUENO,16756,17-08-2023
1693,1694,3,4,MUY BUENO,18034,31-03-2022
1694,1695,3,3,MUY BUENO,5246194,03-04-2021
1695,1696,5,5,EXCELENTE,3573466,10-09-2022
1696,1697,2,1,REGULAR,17555,09-08-2021
1697,1698,2,2,ACEPTABLE,5246192,11-01-2021
1698,1699,1,2,REGULAR,17975,19-02-2021
1699,1700,4,3,MUY BUENO,17135,06-01-2022
1700,1701,2,1,REGULAR,17311,24-05-2023
1701,1702,1,1,DEFICIENTE,17194,13-11-2021
1702,1703,3,2,ACEPTABLE,16754,03-10-2023
1703,1704,1,2,REGULAR,17907,20-03-2023
1704,1705,1,1,DEFICIENTE,18444,29-03-2021
1705,1706,4,5,EXCELENTE,17937,17-02-2023
1706,1707,1,2,REGULAR,9438309,29-01-2021
1707,1708,4,5,EXCELENTE,5219515,05-04-2023
1708,1709,4,3,MUY BUENO,17137,10-02-2023
1709,1710,5,5,EXCELENTE,18530,16-12-2022
1710,1711,4,5,EXCELENTE,17375,18-09-2023
1711,1712,1,1,DEFICIENTE,5237124,17-10-2023
1712,1713,1,1,DEFICIENTE,5246182,12-01-2021
1713,1714,3,3,MUY BUENO,7107703,12-07-2022
1714,1715,1,2,REGULAR,17419,23-01-2022
1715,1716,2,1,REGULAR,9187543,06-11-2021
1716,1717,5,5,EXCELENTE,17409,11-08-2022
1717,1718,3,4,MUY BUENO,7602200,04-09-2021
1718,1719,3,4,MUY BUENO,18035,10-01-2021
1719,1720,4,4,EXCELENTE,17152,02-09-2022
1720,1721,4,4,EXCELENTE,18418,10-09-2023
1721,1722,2,1,REGULAR,5219932,25-10-2023
1722,1723,5,5,EXCELENTE,17152,01-05-2022
1723,1724,2,2,ACEPTABLE,4749887,04-09-2021
1724,1725,4,3,MUY BUENO,18530,20-03-2021
1725,1726,4,5,EXCELENTE,7126508,25-09-2022
1726,1727,1,1,DEFICIENTE,5653942,19-02-2023
1727,1728,1,1,DEFICIENTE,52227,22-04-2021
1728,1729,3,4,MUY BUENO,5237138,24-04-2022
1729,1730,3,2,ACEPTABLE,5240105,03-03-2023
1730,1731,1,2,REGULAR,52213,11-03-2021
1731,1732,1,1,DEFICIENTE,17295,16-06-2023
1732,1733,1,1,DEFICIENTE,17742,29-03-2021
1733,1734,3,4,MUY BUENO,16767,26-12-2023
1734,1735,3,2,ACEPTABLE,5211511,11-08-2022
1735,1736,5,5,EXCELENTE,18287,04-09-2021
1736,1737,1,1,DEFICIENTE,18284,19-03-2021
1737,1738,1,2,REGULAR,52048,22-07-2023
1738,1739,2,3,ACEPTABLE,6779455,24-04-2021
1739,1740,5,5,EXCELENTE,18134,20-01-2021
1740,1741,2,3,ACEPTABLE,18405,21-06-2023
1741,1742,4,4,EXCELENTE,16910,14-04-2023
1742,1743,4,4,EXCELENTE,7591618,10-10-2022
1743,1744,4,5,EXCELENTE,8799550,20-10-2022
1744,1745,4,4,EXCELENTE,18057,06-11-2023
1745,1746,5,4,EXCELENTE,18532,26-01-2023
1746,1747,3,3,MUY BUENO,17193,16-11-2022
1747,1748,3,3,MUY BUENO,16762,20-10-2023
1748,1749,4,3,MUY BUENO,17196,17-11-2021
1749,1750,1,1,DEFICIENTE,5800211,04-03-2023
1750,1751,2,2,ACEPTABLE,5237125,14-01-2022
1751,1752,4,5,EXCELENTE,17333,21-12-2021
1752,1753,1,1,DEFICIENTE,17056,06-05-2023
1753,1754,1,2,REGULAR,18625,27-11-2022
1754,1755,2,3,ACEPTABLE,17171,10-12-2022
1755,1756,1,2,REGULAR,18176,30-06-2022
1756,1757,1,1,DEFICIENTE,5237115,24-09-2023
1757,1758,4,4,EXCELENTE,52207,21-03-2023
1758,1759,4,3,MUY BUENO,17853,09-06-2023
1759,1760,3,4,MUY BUENO,17814,13-05-2023
1760,1761,4,3,MUY BUENO,52149,31-12-2022
1761,1762,4,5,EXCELENTE,16928,02-03-2023
1762,1763,4,5,EXCELENTE,17743,02-12-2023
1763,1764,1,2,REGULAR,9293991,08-01-2021
1764,1765,3,3,MUY BUENO,18441,05-02-2022
1765,1766,3,2,ACEPTABLE,52048,23-05-2023
1766,1767,5,5,EXCELENTE,18506,02-10-2022
1767,1768,5,4,EXCELENTE,5241178,19-02-2022
1768,1769,1,2,REGULAR,18533,09-04-2023
1769,1770,2,1,REGULAR,16852,11-02-2021
1770,1771,4,5,EXCELENTE,18360,08-01-2021
1771,1772,1,1,DEFICIENTE,18226,25-10-2021
1772,1773,5,5,EXCELENTE,18017,23-08-2021
1773,1774,4,3,MUY BUENO,17671,02-10-2021
1774,1775,1,1,DEFICIENTE,17876,11-05-2021
1775,1776,4,5,EXCELENTE,17175,12-09-2023
1776,1777,5,4,EXCELENTE,461343,12-10-2022
1777,1778,2,1,REGULAR,16812,26-11-2021
1778,1779,2,3,ACEPTABLE,17371,26-03-2023
1779,1780,1,1,DEFICIENTE,5241174,04-06-2023
1780,1781,1,2,REGULAR,17441,23-03-2023
1781,1782,3,3,MUY BUENO,18569,25-12-2023
1782,1783,4,4,EXCELENTE,17868,27-02-2023
1783,1784,2,3,ACEPTABLE,17397,05-07-2022
1784,1785,3,4,MUY BUENO,16998,21-09-2022
1785,1786,1,1,DEFICIENTE,17598,01-04-2023
1786,1787,4,5,EXCELENTE,16680,29-09-2022
1787,1788,5,5,EXCELENTE,18194,16-12-2021
1788,1789,4,4,EXCELENTE,52174,28-05-2023
1789,1790,1,1,DEFICIENTE,9046339,28-07-2023
1790,1791,5,5,EXCELENTE,3530623,15-08-2022
1791,1792,4,5,EXCELENTE,4730835,08-01-2021
1792,1793,4,4,EXCELENTE,18187,11-03-2021
1793,1794,4,4,EXCELENTE,461343,29-08-2023
1794,1795,3,4,MUY BUENO,17514,04-01-2021
1795,1796,3,2,ACEPTABLE,52041,16-06-2021
1796,1797,5,5,EXCELENTE,17760,14-04-2022
1797,1798,2,2,ACEPTABLE,5246193,25-02-2021
1798,1799,4,5,EXCELENTE,3994618,23-03-2021
1799,1800,2,2,ACEPTABLE,52224,17-10-2023
1800,1801,5,5,EXCELENTE,17120,09-03-2022
1801,1802,1,1,DEFICIENTE,8927341,10-10-2023
1802,1803,2,3,ACEPTABLE,17561,02-12-2021
1803,1804,5,5,EXCELENTE,5653905,10-03-2021
1804,1805,5,5,EXCELENTE,17034,20-09-2021
1805,1806,2,1,REGULAR,16939,19-10-2023
1806,1807,5,5,EXCELENTE,18627,18-10-2022
1807,1808,2,2,ACEPTABLE,5654045,08-12-2021
1808,1809,2,3,ACEPTABLE,17620,02-05-2023
1809,1810,3,3,MUY BUENO,17165,15-06-2022
1810,1811,2,3,ACEPTABLE,18357,20-03-2021
1811,1812,2,3,ACEPTABLE,17492,29-10-2022
1812,1813,3,3,MUY BUENO,451531,24-09-2021
1813,1814,5,4,EXCELENTE,17009,30-03-2023
1814,1815,5,5,EXCELENTE,16962,11-03-2023
1815,1816,3,3,MUY BUENO,17727,10-07-2023
1816,1817,2,2,ACEPTABLE,17168,26-10-2021
1817,1818,3,4,MUY BUENO,17020,30-05-2023
1818,1819,4,4,EXCELENTE,52056,12-04-2021
1819,1820,2,2,ACEPTABLE,5241168,26-01-2023
1820,1821,3,3,MUY BUENO,17050,21-05-2023
1821,1822,5,4,EXCELENTE,5240285,18-07-2021
1822,1823,2,3,ACEPTABLE,6779455,28-04-2022
1823,1824,2,3,ACEPTABLE,52186,06-11-2021
1824,1825,4,5,EXCELENTE,17675,19-12-2021
1825,1826,2,3,ACEPTABLE,17254,13-11-2022
1826,1827,4,5,EXCELENTE,17102,28-01-2023
1827,1828,5,5,EXCELENTE,3576089,12-10-2021
1828,1829,3,2,ACEPTABLE,16920,26-12-2023
1829,1830,4,4,EXCELENTE,18210,07-01-2021
1830,1831,2,2,ACEPTABLE,17103,14-02-2023
1831,1832,2,2,ACEPTABLE,7591686,17-03-2021
1832,1833,2,2,ACEPTABLE,5237128,17-01-2021
1833,1834,1,2,REGULAR,18538,26-02-2022
1834,1835,4,3,MUY BUENO,17939,24-02-2022
1835,1836,3,2,ACEPTABLE,17218,17-02-2023
1836,1837,2,1,REGULAR,18574,17-08-2021
1837,1838,4,5,EXCELENTE,3573333,21-12-2022
1838,1839,1,1,DEFICIENTE,5653924,02-12-2021
1839,1840,3,2,ACEPTABLE,17739,05-07-2022
1840,1841,1,2,REGULAR,16669,05-11-2022
1841,1842,3,3,MUY BUENO,17577,22-12-2021
1842,1843,3,4,MUY BUENO,3573051,01-10-2023
1843,1844,1,2,REGULAR,18620,18-09-2021
1844,1845,2,3,ACEPTABLE,17335,22-08-2023
1845,1846,1,1,DEFICIENTE,451442,14-08-2021
1846,1847,1,2,REGULAR,7902706,08-11-2022
1847,1848,4,3,MUY BUENO,17104,28-03-2022
1848,1849,2,1,REGULAR,18492,08-08-2023
1849,1850,2,1,REGULAR,17535,07-02-2023
1850,1851,5,5,EXCELENTE,18346,10-01-2021
1851,1852,5,5,EXCELENTE,18060,08-07-2023
1852,1853,2,2,ACEPTABLE,17700,01-05-2021
1853,1854,5,4,EXCELENTE,18462,25-07-2023
1854,1855,4,4,EXCELENTE,17201,05-08-2022
1855,1856,4,5,EXCELENTE,18301,17-12-2021
1856,1857,3,3,MUY BUENO,18240,14-12-2021
1857,1858,5,5,EXCELENTE,5237139,20-05-2021
1858,1859,5,5,EXCELENTE,17751,13-06-2021
1859,1860,2,3,ACEPTABLE,16964,29-11-2021
1860,1861,5,4,EXCELENTE,17622,30-08-2023
1861,1862,1,1,DEFICIENTE,18427,16-03-2022
1862,1863,4,5,EXCELENTE,5213834,28-06-2021
1863,1864,4,3,MUY BUENO,17002,11-02-2022
1864,1865,3,3,MUY BUENO,17399,05-08-2021
1865,1866,4,3,MUY BUENO,17615,25-06-2023
1866,1867,5,5,EXCELENTE,18203,15-02-2022
1867,1868,3,4,MUY BUENO,17567,18-01-2023
1868,1869,3,4,MUY BUENO,18450,03-01-2023
1869,1870,2,1,REGULAR,18344,18-11-2021
1870,1871,1,1,DEFICIENTE,17453,02-11-2022
1871,1872,2,1,REGULAR,16904,05-05-2022
1872,1873,4,3,MUY BUENO,18359,15-10-2021
1873,1874,3,3,MUY BUENO,7595816,16-03-2021
1874,1875,4,3,MUY BUENO,52061,23-05-2021
1875,1876,1,2,REGULAR,18472,05-08-2023
1876,1877,5,4,EXCELENTE,18343,26-11-2023
1877,1878,5,4,EXCELENTE,16986,12-09-2021
1878,1879,1,1,DEFICIENTE,17735,26-01-2021
1879,1880,1,1,DEFICIENTE,5237133,20-11-2022
1880,1881,1,1,DEFICIENTE,17575,31-01-2023
1881,1882,3,4,MUY BUENO,17878,24-05-2022
1882,1883,3,4,MUY BUENO,17081,10-08-2021
1883,1884,2,3,ACEPTABLE,5261893,08-04-2023
1884,1885,1,1,DEFICIENTE,18208,11-11-2021
1885,1886,4,5,EXCELENTE,17670,15-11-2022
1886,1887,4,3,MUY BUENO,5220798,22-11-2023
1887,1888,4,3,MUY BUENO,8799601,07-05-2022
1888,1889,3,3,MUY BUENO,5246180,08-01-2022
1889,1890,4,5,EXCELENTE,5220720,17-11-2023
1890,1891,2,3,ACEPTABLE,7595816,02-08-2021
1891,1892,3,4,MUY BUENO,4749897,20-07-2022
1892,1893,4,5,EXCELENTE,52075,23-03-2021
1893,1894,3,2,ACEPTABLE,18461,29-03-2021
1894,1895,2,2,ACEPTABLE,5653737,25-09-2023
1895,1896,4,5,EXCELENTE,18345,21-12-2022
1896,1897,2,2,ACEPTABLE,9424149,28-11-2022
1897,1898,3,4,MUY BUENO,5241172,01-08-2022
1898,1899,1,1,DEFICIENTE,17004,28-03-2023
1899,1900,1,2,REGULAR,5166868,07-05-2022
1900,1901,3,3,MUY BUENO,5240112,22-11-2022
1901,1902,5,5,EXCELENTE,17561,11-05-2023
1902,1903,4,3,MUY BUENO,3739833,23-12-2022
1903,1904,1,1,DEFICIENTE,16696,23-01-2022
1904,1905,1,2,REGULAR,6843085,17-11-2021
1905,1906,1,1,DEFICIENTE,17898,18-01-2022
1906,1907,2,2,ACEPTABLE,17447,05-02-2023
1907,1908,5,5,EXCELENTE,18523,20-07-2022
1908,1909,3,4,MUY BUENO,18555,30-08-2023
1909,1910,2,3,ACEPTABLE,18060,30-03-2022
1910,1911,5,5,EXCELENTE,7889423,25-08-2021
1911,1912,2,2,ACEPTABLE,5240310,09-05-2022
1912,1913,5,4,EXCELENTE,17967,21-01-2022
1913,1914,4,5,EXCELENTE,7107695,01-06-2023
1914,1915,2,1,REGULAR,17652,05-03-2022
1915,1916,4,4,EXCELENTE,17075,06-01-2022
1916,1917,2,1,REGULAR,16730,19-03-2022
1917,1918,4,4,EXCELENTE,18273,03-01-2022
1918,1919,5,4,EXCELENTE,17282,25-02-2023
1919,1920,1,2,REGULAR,17820,28-12-2021
1920,1921,5,4,EXCELENTE,17069,10-05-2021
1921,1922,2,1,REGULAR,17901,25-08-2021
1922,1923,4,5,EXCELENTE,18561,03-03-2022
1923,1924,2,2,ACEPTABLE,5802272,16-10-2022
1924,1925,4,3,MUY BUENO,17467,28-04-2022
1925,1926,1,1,DEFICIENTE,5195695,05-03-2022
1926,1927,1,2,REGULAR,17207,05-11-2022
1927,1928,1,1,DEFICIENTE,5213818,07-02-2022
1928,1929,4,4,EXCELENTE,7107693,16-10-2022
1929,1930,4,4,EXCELENTE,5219922,04-12-2023
1930,1931,1,2,REGULAR,17582,04-02-2022
1931,1932,5,4,EXCELENTE,3566363,24-03-2022
1932,1933,2,3,ACEPTABLE,18352,13-02-2022
1933,1934,2,2,ACEPTABLE,5653963,19-10-2021
1934,1935,4,3,MUY BUENO,7928425,10-05-2021
1935,1936,4,4,EXCELENTE,5195695,25-12-2022
1936,1937,2,2,ACEPTABLE,17120,27-09-2023
1937,1938,5,5,EXCELENTE,17339,11-01-2021
1938,1939,1,2,REGULAR,7280560,10-03-2021
1939,1940,5,5,EXCELENTE,7127775,01-01-2023
1940,1941,3,3,MUY BUENO,5204992,14-08-2021
1941,1942,3,3,MUY BUENO,17926,23-12-2022
1942,1943,3,3,MUY BUENO,17502,31-08-2021
1943,1944,1,2,REGULAR,5174650,17-05-2021
1944,1945,1,1,DEFICIENTE,18133,09-01-2021
1945,1946,1,1,DEFICIENTE,5237108,12-10-2021
1946,1947,1,2,REGULAR,17648,11-01-2021
1947,1948,1,1,DEFICIENTE,17457,04-01-2021
1948,1949,4,5,EXCELENTE,7928069,22-02-2022
1949,1950,3,2,ACEPTABLE,17577,11-10-2021
1950,1951,1,1,DEFICIENTE,17493,21-02-2023
1951,1952,3,4,MUY BUENO,17685,22-10-2022
1952,1953,5,5,EXCELENTE,16799,17-06-2021
1953,1954,2,3,ACEPTABLE,17833,30-05-2023
1954,1955,2,2,ACEPTABLE,5109124,25-07-2022
1955,1956,4,4,EXCELENTE,17186,13-07-2022
1956,1957,1,2,REGULAR,18166,11-10-2023
1957,1958,5,5,EXCELENTE,17623,05-11-2023
1958,1959,5,5,EXCELENTE,52088,31-12-2023
1959,1960,4,5,EXCELENTE,5219928,20-05-2022
1960,1961,5,4,EXCELENTE,18353,29-07-2021
1961,1962,4,4,EXCELENTE,5237127,02-12-2022
1962,1963,5,5,EXCELENTE,17270,14-06-2021
1963,1964,5,5,EXCELENTE,17263,28-09-2022
1964,1965,1,2,REGULAR,4989404,07-11-2022
1965,1966,2,1,REGULAR,7125670,05-01-2023
1966,1967,5,4,EXCELENTE,17448,26-02-2022
1967,1968,4,3,MUY BUENO,16778,10-09-2023
1968,1969,3,3,MUY BUENO,17037,04-12-2023
1969,1970,3,3,MUY BUENO,17491,16-04-2023
1970,1971,1,1,DEFICIENTE,17842,25-09-2021
1971,1972,4,3,MUY BUENO,7861611,03-02-2021
1972,1973,5,4,EXCELENTE,17075,25-09-2021
1973,1974,1,1,DEFICIENTE,17892,18-11-2022
1974,1975,2,3,ACEPTABLE,17207,04-10-2021
1975,1976,4,4,EXCELENTE,17987,10-09-2022
1976,1977,4,3,MUY BUENO,16735,09-01-2022
1977,1978,2,1,REGULAR,17830,02-12-2022
1978,1979,1,2,REGULAR,17794,17-03-2021
1979,1980,1,1,DEFICIENTE,17942,12-04-2022
1980,1981,4,4,EXCELENTE,3573350,21-10-2022
1981,1982,2,1,REGULAR,17339,29-11-2023
1982,1983,2,2,ACEPTABLE,17263,01-07-2022
1983,1984,1,2,REGULAR,18407,07-11-2022
1984,1985,2,1,REGULAR,3740788,12-09-2021
1985,1986,3,2,ACEPTABLE,6819625,21-04-2023
1986,1987,4,3,MUY BUENO,17642,07-09-2021
1987,1988,5,4,EXCELENTE,5272338,18-10-2021
1988,1989,3,3,MUY BUENO,17072,11-04-2023
1989,1990,4,5,EXCELENTE,18335,26-07-2021
1990,1991,1,1,DEFICIENTE,52079,23-07-2021
1991,1992,5,4,EXCELENTE,17201,11-07-2023
1992,1993,4,3,MUY BUENO,17789,04-03-2023
1993,1994,4,5,EXCELENTE,17265,30-08-2021
1994,1995,4,5,EXCELENTE,16904,11-06-2021
1995,1996,4,4,EXCELENTE,5209024,08-05-2021
1996,1997,2,1,REGULAR,5246185,03-05-2021
1997,1998,1,1,DEFICIENTE,4988273,21-11-2022
1998,1999,5,4,EXCELENTE,17462,05-04-2021
1999,2000,1,2,REGULAR,17304,08-06-2023
2000,2001,4,5,EXCELENTE,17345,12-07-2023
2001,2002,3,2,ACEPTABLE,18133,25-06-2022
2002,2003,3,2,ACEPTABLE,18471,06-10-2022
2003,2004,3,2,ACEPTABLE,5213834,20-01-2021
2004,2005,3,2,ACEPTABLE,18310,17-02-2023
2005,2006,1,1,DEFICIENTE,7126577,09-02-2022
2006,2007,1,1,DEFICIENTE,17422,16-09-2023
2007,2008,2,2,ACEPTABLE,52164,13-02-2023
2008,2009,5,4,EXCELENTE,52148,06-08-2021
2009,2010,4,3,MUY BUENO,18421,27-01-2022
2010,2011,3,3,MUY BUENO,18345,23-02-2022
2011,2012,5,4,EXCELENTE,5213832,11-06-2021
2012,2013,5,4,EXCELENTE,17819,25-10-2022
2013,2014,2,2,ACEPTABLE,3568959,04-11-2023
2014,2015,1,1,DEFICIENTE,17347,02-06-2021
2015,2016,5,5,EXCELENTE,18629,27-09-2021
2016,2017,5,4,EXCELENTE,18311,06-04-2022
2017,2018,1,1,DEFICIENTE,17748,14-11-2021
2018,2019,4,5,EXCELENTE,17350,29-05-2021
2019,2020,4,3,MUY BUENO,5174720,06-08-2021
2020,2021,5,5,EXCELENTE,17325,06-11-2021
2021,2022,2,1,REGULAR,18382,25-03-2023
2022,2023,5,5,EXCELENTE,5209117,01-11-2021
2023,2024,1,2,REGULAR,17030,16-03-2022
2024,2025,5,4,EXCELENTE,17629,13-02-2023
2025,2026,5,5,EXCELENTE,16840,09-04-2021
2026,2027,1,1,DEFICIENTE,5195676,18-05-2023
2027,2028,5,5,EXCELENTE,18196,05-03-2023
2028,2029,5,5,EXCELENTE,5220720,14-01-2023
2029,2030,3,3,MUY BUENO,17827,20-05-2022
2030,2031,5,4,EXCELENTE,3566353,31-12-2022
2031,2032,4,3,MUY BUENO,16685,18-05-2021
2032,2033,1,1,DEFICIENTE,18317,01-08-2021
2033,2034,5,5,EXCELENTE,18540,06-12-2023
2034,2035,3,3,MUY BUENO,7182696,15-02-2021
2035,2036,1,2,REGULAR,18453,08-07-2021
2036,2037,3,4,MUY BUENO,17653,24-09-2022
2037,2038,1,2,REGULAR,18013,01-11-2021
2038,2039,4,4,EXCELENTE,17454,15-05-2021
2039,2040,3,3,MUY BUENO,52101,08-01-2023
2040,2041,5,5,EXCELENTE,18246,05-12-2022
2041,2042,5,5,EXCELENTE,17103,23-09-2022
2042,2043,1,2,REGULAR,18578,01-12-2023
2043,2044,2,1,REGULAR,18169,12-11-2021
2044,2045,1,2,REGULAR,16867,27-02-2022
2045,2046,4,5,EXCELENTE,17470,08-06-2021
2046,2047,2,2,ACEPTABLE,17242,26-05-2021
2047,2048,4,3,MUY BUENO,18491,24-04-2021
2048,2049,4,3,MUY BUENO,4738111,03-09-2022
2049,2050,5,5,EXCELENTE,16718,13-04-2021
2050,2051,2,3,ACEPTABLE,17614,09-10-2022
2051,2052,3,2,ACEPTABLE,8799603,29-06-2022
2052,2053,3,2,ACEPTABLE,18290,07-02-2023
2053,2054,1,2,REGULAR,17857,24-09-2023
2054,2055,3,3,MUY BUENO,52125,26-10-2021
2055,2056,4,4,EXCELENTE,16862,20-10-2022
2056,2057,4,3,MUY BUENO,17695,07-09-2023
2057,2058,3,4,MUY BUENO,18193,07-08-2023
2058,2059,3,3,MUY BUENO,18019,12-05-2023
2059,2060,5,5,EXCELENTE,17255,31-12-2021
2060,2061,3,2,ACEPTABLE,18247,25-10-2023
2061,2062,4,3,MUY BUENO,18438,02-07-2022
2062,2063,3,4,MUY BUENO,5178801,02-05-2023
2063,2064,3,3,MUY BUENO,18281,09-04-2021
2064,2065,2,2,ACEPTABLE,17107,28-08-2021
2065,2066,4,4,EXCELENTE,8799603,17-06-2021
2066,2067,1,2,REGULAR,18325,12-03-2023
2067,2068,5,4,EXCELENTE,17050,27-01-2021
2068,2069,3,2,ACEPTABLE,5241172,25-11-2023
2069,2070,1,1,DEFICIENTE,7107694,05-11-2022
2070,2071,4,5,EXCELENTE,18085,17-02-2022
2071,2072,3,2,ACEPTABLE,5199521,11-10-2022
2072,2073,5,5,EXCELENTE,17335,16-03-2022
2073,2074,5,4,EXCELENTE,16955,20-10-2023
2074,2075,2,2,ACEPTABLE,17648,24-09-2023
2075,2076,1,1,DEFICIENTE,16739,10-11-2023
2076,2077,4,5,EXCELENTE,52061,11-10-2021
2077,2078,1,1,DEFICIENTE,5218552,16-02-2021
2078,2079,3,4,MUY BUENO,17950,14-04-2023
2079,2080,1,2,REGULAR,16771,29-09-2022
2080,2081,3,4,MUY BUENO,17614,12-01-2021
2081,2082,4,3,MUY BUENO,9187543,26-12-2021
2082,2083,3,3,MUY BUENO,17321,20-03-2022
2083,2084,3,2,ACEPTABLE,7168609,01-03-2023
2084,2085,3,3,MUY BUENO,5237111,15-12-2023
2085,2086,5,5,EXCELENTE,5237120,21-09-2021
2086,2087,5,5,EXCELENTE,7838817,12-03-2021
2087,2088,4,4,EXCELENTE,18205,03-09-2023
2088,2089,1,1,DEFICIENTE,8907324,17-05-2021
2089,2090,3,4,MUY BUENO,7861611,03-08-2022
2090,2091,1,1,DEFICIENTE,16755,06-01-2021
2091,2092,1,1,DEFICIENTE,17642,25-09-2022
2092,2093,4,4,EXCELENTE,17396,23-06-2021
2093,2094,2,1,REGULAR,16851,11-09-2021
2094,2095,5,5,EXCELENTE,18493,15-09-2023
2095,2096,1,1,DEFICIENTE,17907,06-08-2021
2096,2097,2,2,ACEPTABLE,18211,30-09-2022
2097,2098,1,1,DEFICIENTE,5166868,19-11-2021
2098,2099,1,1,DEFICIENTE,3531283,18-01-2023
2099,2100,4,4,EXCELENTE,17793,02-01-2022
2100,2101,2,3,ACEPTABLE,5237133,27-05-2022
2101,2102,3,2,ACEPTABLE,17131,05-12-2022
2102,2103,4,5,EXCELENTE,18266,06-11-2021
2103,2104,2,2,ACEPTABLE,7180264,30-11-2023
2104,2105,5,5,EXCELENTE,52086,09-01-2022
2105,2106,2,2,ACEPTABLE,16728,20-08-2022
2106,2107,4,3,MUY BUENO,17660,11-02-2021
2107,2108,5,4,EXCELENTE,18629,03-06-2022
2108,2109,4,3,MUY BUENO,52182,10-03-2021
2109,2110,2,2,ACEPTABLE,5240107,19-06-2021
2110,2111,2,2,ACEPTABLE,8914010,20-11-2021
2111,2112,5,5,EXCELENTE,52180,15-01-2021
2112,2113,3,4,MUY BUENO,17874,08-02-2023
2113,2114,1,2,REGULAR,7591607,05-07-2023
2114,2115,4,4,EXCELENTE,7126585,29-12-2021
2115,2116,1,1,DEFICIENTE,17248,02-10-2021
2116,2117,1,2,REGULAR,18458,02-06-2021
2117,2118,3,3,MUY BUENO,7107695,10-10-2022
2118,2119,5,5,EXCELENTE,5654057,21-03-2021
2119,2120,5,5,EXCELENTE,18061,01-04-2022
2120,2121,1,1,DEFICIENTE,17033,12-12-2022
2121,2122,5,5,EXCELENTE,17405,02-10-2023
2122,2123,4,5,EXCELENTE,5237126,05-04-2021
2123,2124,4,4,EXCELENTE,5197210,03-02-2021
2124,2125,5,4,EXCELENTE,17653,25-03-2023
2125,2126,3,3,MUY BUENO,3531279,09-04-2022
2126,2127,3,2,ACEPTABLE,17755,28-04-2022
2127,2128,4,3,MUY BUENO,17729,14-02-2022
2128,2129,1,1,DEFICIENTE,5654059,25-10-2021
2129,2130,5,5,EXCELENTE,7126577,15-07-2023
2130,2131,2,3,ACEPTABLE,18099,06-02-2021
2131,2132,2,1,REGULAR,3558513,19-08-2023
2132,2133,1,1,DEFICIENTE,4796512,14-11-2022
2133,2134,4,3,MUY BUENO,5246192,18-07-2023
2134,2135,2,2,ACEPTABLE,17796,26-11-2022
2135,2136,4,3,MUY BUENO,18496,18-03-2022
2136,2137,4,4,EXCELENTE,18157,09-03-2023
2137,2138,2,2,ACEPTABLE,16717,16-09-2022
2138,2139,1,1,DEFICIENTE,7882665,06-08-2023
2139,2140,2,3,ACEPTABLE,17789,02-02-2022
2140,2141,2,2,ACEPTABLE,18340,09-06-2021
2141,2142,4,5,EXCELENTE,17614,26-09-2023
2142,2143,1,1,DEFICIENTE,17300,28-02-2023
2143,2144,4,3,MUY BUENO,7248182,16-11-2022
2144,2145,1,1,DEFICIENTE,17507,17-07-2022
2145,2146,5,4,EXCELENTE,18003,01-09-2023
2146,2147,1,2,REGULAR,3568959,26-03-2023
2147,2148,5,5,EXCELENTE,17049,21-04-2021
2148,2149,1,1,DEFICIENTE,16841,13-04-2023
2149,2150,2,1,REGULAR,17259,09-05-2022
2150,2151,4,5,EXCELENTE,17903,01-01-2023
2151,2152,2,1,REGULAR,9424149,24-10-2022
2152,2153,4,5,EXCELENTE,17178,28-07-2023
2153,2154,4,4,EXCELENTE,17404,13-05-2022
