_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-4764,00 MNT",2024-09-02T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5658272,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4764
"-4765,00 MNT",2023-11-16T00:00:00Z,EMERGENCIA,REGULAR,BUENO,18858,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4765
"-4766,00 MNT",2024-05-18T00:00:00Z,CORRECTIVO,BUENO,MALO,34157,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4766
"-4767,00 MNT",2024-01-12T00:00:00Z,PREVENTIVO,MALO,BUENO,3531356,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4767
"-4768,00 MNT",2024-09-14T00:00:00Z,CORRECTIVO,BUENO,MALO,3580396,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4768
"-4769,00 MNT",2023-12-29T00:00:00Z,PREVENTIVO,MALO,MALO,20771,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4769
"-4770,00 MNT",2024-08-18T00:00:00Z,PREVENTIVO,MALO,MALO,9386947,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4770
"-4771,00 MNT",2024-05-22T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,7526570,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4771
"-4772,00 MNT",2024-07-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,33412,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4772
"-4773,00 MNT",2024-03-04T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58883,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4773
"-4774,00 MNT",2023-11-14T00:00:00Z,PREVENTIVO,REGULAR,MALO,25767,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4774
"-4775,00 MNT",2024-05-24T00:00:00Z,CORRECTIVO,MALO,REGULAR,4731639,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4775
"-4776,00 MNT",2024-03-17T00:00:00Z,CORRECTIVO,MALO,MALO,7903891,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4776
"-4777,00 MNT",2023-10-18T00:00:00Z,CORRECTIVO,BUENO,REGULAR,18731,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4777
"-4778,00 MNT",2024-06-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,32847,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4778
"-4779,00 MNT",2024-09-27T00:00:00Z,EMERGENCIA,BUENO,REGULAR,58477,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4779
"-4780,00 MNT",2023-12-23T00:00:00Z,PREVENTIVO,MALO,BUENO,20392,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4780
"-4781,00 MNT",2024-08-02T00:00:00Z,PREVENTIVO,BUENO,MALO,53117,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4781
"-4782,00 MNT",2024-07-16T00:00:00Z,EMERGENCIA,BUENO,BUENO,7126595,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4782
"-4783,00 MNT",2024-09-05T00:00:00Z,CORRECTIVO,MALO,BUENO,6878883,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4783
"-4784,00 MNT",2024-07-31T00:00:00Z,PREVENTIVO,REGULAR,MALO,451538,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4784
"-4785,00 MNT",2024-03-27T00:00:00Z,PREVENTIVO,REGULAR,BUENO,8888459,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4785
"-4786,00 MNT",2024-09-09T00:00:00Z,CORRECTIVO,BUENO,REGULAR,35043,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4786
"-4787,00 MNT",2023-10-18T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7886421,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4787
"-4788,00 MNT",2024-07-23T00:00:00Z,CORRECTIVO,MALO,BUENO,21203,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4788
"-4789,00 MNT",2023-11-19T00:00:00Z,EMERGENCIA,MALO,REGULAR,6878893,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4789
"-4790,00 MNT",2024-06-02T00:00:00Z,CORRECTIVO,MALO,REGULAR,5492521,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4790
"-4791,00 MNT",2024-09-28T00:00:00Z,EMERGENCIA,MALO,BUENO,20812,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4791
"-4792,00 MNT",2024-09-22T00:00:00Z,CORRECTIVO,REGULAR,BUENO,59711,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4792
"-4793,00 MNT",2024-08-20T00:00:00Z,EMERGENCIA,MALO,BUENO,3568800,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4793
"-4794,00 MNT",2024-07-19T00:00:00Z,PREVENTIVO,BUENO,REGULAR,20382,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4794
"-4795,00 MNT",2024-08-25T00:00:00Z,CORRECTIVO,MALO,MALO,7603091,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4795
"-4796,00 MNT",2024-10-06T00:00:00Z,EMERGENCIA,REGULAR,BUENO,7887210,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4796
"-4797,00 MNT",2024-05-24T00:00:00Z,CORRECTIVO,REGULAR,MALO,7404223,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4797
"-4798,00 MNT",2024-06-07T00:00:00Z,EMERGENCIA,MALO,BUENO,4988106,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4798
"-4799,00 MNT",2024-08-13T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,58244,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4799
"-4800,00 MNT",2023-11-09T00:00:00Z,PREVENTIVO,MALO,REGULAR,34807,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4800
"-4801,00 MNT",2024-02-17T00:00:00Z,EMERGENCIA,REGULAR,MALO,20526,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4801
"-4802,00 MNT",2023-10-30T00:00:00Z,PREVENTIVO,BUENO,BUENO,53189,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4802
"-4803,00 MNT",2024-06-21T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59385,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4803
"-4804,00 MNT",2024-07-23T00:00:00Z,PREVENTIVO,BUENO,MALO,5195700,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4804
"-4805,00 MNT",2024-05-03T00:00:00Z,PREVENTIVO,BUENO,REGULAR,4960340,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4805
"-4806,00 MNT",2024-03-20T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,19933,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4806
"-4807,00 MNT",2024-03-15T00:00:00Z,PREVENTIVO,BUENO,MALO,34091,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4807
"-4808,00 MNT",2023-10-31T00:00:00Z,CORRECTIVO,BUENO,MALO,7603095,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4808
"-4809,00 MNT",2023-11-24T00:00:00Z,PREVENTIVO,REGULAR,BUENO,52248,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4809
"-4810,00 MNT",2024-08-06T00:00:00Z,PREVENTIVO,BUENO,BUENO,20828,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4810
"-4811,00 MNT",2024-09-03T00:00:00Z,EMERGENCIA,BUENO,REGULAR,22071,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4811
"-4812,00 MNT",2024-09-05T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,21507,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4812
"-4813,00 MNT",2024-01-13T00:00:00Z,CORRECTIVO,BUENO,REGULAR,8805148,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4813
"-4814,00 MNT",2024-10-05T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5658962,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4814
"-4815,00 MNT",2024-08-04T00:00:00Z,EMERGENCIA,REGULAR,MALO,9191763,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4815
"-4816,00 MNT",2024-09-02T00:00:00Z,PREVENTIVO,REGULAR,BUENO,19988,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4816
"-4817,00 MNT",2024-05-23T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,21907,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4817
"-4818,00 MNT",2024-10-13T00:00:00Z,EMERGENCIA,REGULAR,MALO,7526687,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4818
"-4819,00 MNT",2024-01-15T00:00:00Z,EMERGENCIA,BUENO,MALO,20794,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4819
"-4820,00 MNT",2024-07-01T00:00:00Z,EMERGENCIA,MALO,MALO,5658170,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4820
"-4821,00 MNT",2023-11-18T00:00:00Z,EMERGENCIA,BUENO,REGULAR,3568572,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4821
"-4822,00 MNT",2024-07-27T00:00:00Z,EMERGENCIA,BUENO,REGULAR,59938,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4822
"-4823,00 MNT",2024-08-16T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,5250229,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4823
"-4824,00 MNT",2024-04-06T00:00:00Z,CORRECTIVO,MALO,REGULAR,52908,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4824
"-4825,00 MNT",2024-05-07T00:00:00Z,EMERGENCIA,BUENO,BUENO,5658248,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4825
"-4826,00 MNT",2023-12-03T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,34850,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4826
"-4827,00 MNT",2024-06-12T00:00:00Z,PREVENTIVO,BUENO,BUENO,5219516,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4827
"-4828,00 MNT",2023-12-27T00:00:00Z,PREVENTIVO,BUENO,MALO,7806501,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4828
"-4829,00 MNT",2023-10-19T00:00:00Z,PREVENTIVO,BUENO,BUENO,33672,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4829
"-4830,00 MNT",2024-04-02T00:00:00Z,CORRECTIVO,REGULAR,MALO,7928027,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4830
"-4831,00 MNT",2024-03-01T00:00:00Z,CORRECTIVO,MALO,MALO,7126931,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4831
"-4832,00 MNT",2023-10-31T00:00:00Z,EMERGENCIA,REGULAR,MALO,20156,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4832
"-4833,00 MNT",2024-10-10T00:00:00Z,PREVENTIVO,REGULAR,BUENO,5658749,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4833
"-4834,00 MNT",2023-12-22T00:00:00Z,CORRECTIVO,BUENO,MALO,9535173,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4834
"-4835,00 MNT",2024-08-21T00:00:00Z,EMERGENCIA,REGULAR,MALO,19862,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4835
"-4836,00 MNT",2024-07-10T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,5249141,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4836
"-4837,00 MNT",2024-07-21T00:00:00Z,EMERGENCIA,BUENO,REGULAR,33169,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4837
"-4838,00 MNT",2024-04-21T00:00:00Z,CORRECTIVO,BUENO,MALO,22596,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4838
"-4839,00 MNT",2024-03-10T00:00:00Z,EMERGENCIA,REGULAR,MALO,7115975,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4839
"-4840,00 MNT",2024-10-08T00:00:00Z,CORRECTIVO,BUENO,BUENO,6878845,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4840
"-4841,00 MNT",2023-10-17T00:00:00Z,EMERGENCIA,BUENO,REGULAR,7850134,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4841
"-4842,00 MNT",2023-11-16T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,5158975,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4842
"-4843,00 MNT",2024-06-17T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5268600,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4843
"-4844,00 MNT",2024-08-22T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,4988408,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4844
"-4845,00 MNT",2024-01-11T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3742505,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4845
"-4846,00 MNT",2024-06-24T00:00:00Z,EMERGENCIA,MALO,MALO,5003347,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4846
"-4847,00 MNT",2023-12-02T00:00:00Z,PREVENTIVO,MALO,MALO,7928103,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4847
"-4848,00 MNT",2024-09-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,35043,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4848
"-4849,00 MNT",2024-06-20T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,9158798,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4849
"-4850,00 MNT",2023-12-09T00:00:00Z,PREVENTIVO,BUENO,MALO,9395709,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4850
"-4851,00 MNT",2024-01-13T00:00:00Z,CORRECTIVO,REGULAR,BUENO,8800699,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4851
"-4852,00 MNT",2023-12-05T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,34818,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4852
"-4853,00 MNT",2024-05-06T00:00:00Z,PREVENTIVO,BUENO,REGULAR,4987184,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4853
"-4854,00 MNT",2024-08-07T00:00:00Z,CORRECTIVO,BUENO,MALO,25658,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4854
"-4855,00 MNT",2024-06-06T00:00:00Z,PREVENTIVO,REGULAR,MALO,4992015,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4855
"-4856,00 MNT",2024-02-02T00:00:00Z,CORRECTIVO,MALO,REGULAR,24719,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4856
"-4857,00 MNT",2023-11-21T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33723,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4857
"-4858,00 MNT",2023-12-09T00:00:00Z,PREVENTIVO,REGULAR,MALO,58645,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4858
"-4859,00 MNT",2024-03-26T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3845314,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4859
"-4860,00 MNT",2024-02-20T00:00:00Z,EMERGENCIA,MALO,MALO,6878829,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4860
"-4861,00 MNT",2024-08-17T00:00:00Z,PREVENTIVO,REGULAR,MALO,59960,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4861
"-4862,00 MNT",2023-12-31T00:00:00Z,EMERGENCIA,BUENO,BUENO,9392199,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4862
"-4863,00 MNT",2023-11-25T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5250201,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4863
"-4864,00 MNT",2024-09-25T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5659876,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4864
"-4865,00 MNT",2024-06-15T00:00:00Z,CORRECTIVO,REGULAR,MALO,19193,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4865
"-4866,00 MNT",2024-06-08T00:00:00Z,PREVENTIVO,MALO,MALO,59203,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4866
"-4867,00 MNT",2024-06-05T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7794491,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4867
"-4868,00 MNT",2024-08-23T00:00:00Z,EMERGENCIA,REGULAR,MALO,3530725,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4868
"-4869,00 MNT",2024-07-16T00:00:00Z,PREVENTIVO,BUENO,BUENO,7125256,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4869
"-4870,00 MNT",2024-07-18T00:00:00Z,CORRECTIVO,REGULAR,MALO,4731668,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4870
"-4871,00 MNT",2023-12-07T00:00:00Z,CORRECTIVO,BUENO,REGULAR,33663,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4871
"-4872,00 MNT",2024-06-14T00:00:00Z,EMERGENCIA,MALO,REGULAR,9289743,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4872
"-4873,00 MNT",2024-02-12T00:00:00Z,CORRECTIVO,MALO,REGULAR,22068,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4873
"-4874,00 MNT",2024-07-04T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33924,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4874
"-4875,00 MNT",2023-11-22T00:00:00Z,EMERGENCIA,REGULAR,MALO,20007,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4875
"-4876,00 MNT",2024-11-08T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,24713,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4876
"-4877,00 MNT",2024-06-17T00:00:00Z,EMERGENCIA,BUENO,REGULAR,5249940,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4877
"-4878,00 MNT",2024-09-12T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9178862,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4878
"-4879,00 MNT",2023-10-15T00:00:00Z,CORRECTIVO,BUENO,MALO,5659561,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4879
"-4880,00 MNT",2024-09-23T00:00:00Z,CORRECTIVO,BUENO,REGULAR,4730914,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4880
"-4881,00 MNT",2024-06-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,7930232,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4881
"-4882,00 MNT",2024-05-19T00:00:00Z,PREVENTIVO,BUENO,BUENO,18783,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4882
"-4883,00 MNT",2024-09-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,9493030,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4883
"-4884,00 MNT",2024-02-04T00:00:00Z,PREVENTIVO,MALO,BUENO,33788,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4884
"-4885,00 MNT",2024-09-05T00:00:00Z,CORRECTIVO,MALO,MALO,8800832,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4885
"-4886,00 MNT",2023-11-11T00:00:00Z,CORRECTIVO,MALO,REGULAR,22295,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4886
"-4887,00 MNT",2024-07-20T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,7107096,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4887
"-4888,00 MNT",2024-03-15T00:00:00Z,CORRECTIVO,BUENO,REGULAR,21419,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4888
"-4889,00 MNT",2024-03-24T00:00:00Z,PREVENTIVO,REGULAR,MALO,9494174,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4889
"-4890,00 MNT",2024-05-29T00:00:00Z,PREVENTIVO,REGULAR,BUENO,20021,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4890
"-4891,00 MNT",2024-02-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,8888515,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4891
"-4892,00 MNT",2024-03-20T00:00:00Z,CORRECTIVO,REGULAR,MALO,22539,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4892
"-4893,00 MNT",2024-03-31T00:00:00Z,EMERGENCIA,BUENO,REGULAR,34105,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4893
"-4894,00 MNT",2024-06-24T00:00:00Z,EMERGENCIA,REGULAR,MALO,9179440,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4894
"-4895,00 MNT",2023-11-18T00:00:00Z,EMERGENCIA,BUENO,REGULAR,7861603,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4895
"-4896,00 MNT",2024-08-22T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,19514,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4896
"-4897,00 MNT",2024-07-17T00:00:00Z,CORRECTIVO,MALO,BUENO,9051954,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4897
"-4898,00 MNT",2024-07-16T00:00:00Z,CORRECTIVO,BUENO,MALO,24782,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4898
"-4899,00 MNT",2023-12-01T00:00:00Z,PREVENTIVO,MALO,BUENO,25870,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4899
"-4900,00 MNT",2024-10-06T00:00:00Z,PREVENTIVO,MALO,REGULAR,34219,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4900
"-4901,00 MNT",2024-09-28T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9388323,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4901
"-4902,00 MNT",2024-03-25T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9397685,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4902
"-4903,00 MNT",2024-03-05T00:00:00Z,CORRECTIVO,BUENO,MALO,7927333,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4903
"-4904,00 MNT",2024-02-17T00:00:00Z,CORRECTIVO,BUENO,MALO,3568750,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4904
"-4905,00 MNT",2024-02-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,34186,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4905
"-4906,00 MNT",2024-06-01T00:00:00Z,PREVENTIVO,MALO,REGULAR,58244,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4906
"-4907,00 MNT",2024-09-05T00:00:00Z,EMERGENCIA,REGULAR,MALO,34980,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4907
"-4908,00 MNT",2024-02-06T00:00:00Z,PREVENTIVO,REGULAR,BUENO,7887310,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4908
"-4909,00 MNT",2024-10-11T00:00:00Z,EMERGENCIA,BUENO,BUENO,3960653,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4909
"-4910,00 MNT",2024-09-30T00:00:00Z,EMERGENCIA,REGULAR,MALO,9292097,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4910
"-4911,00 MNT",2024-01-16T00:00:00Z,PREVENTIVO,REGULAR,MALO,3567937,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4911
"-4912,00 MNT",2024-08-25T00:00:00Z,CORRECTIVO,REGULAR,MALO,19307,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4912
"-4913,00 MNT",2024-02-28T00:00:00Z,EMERGENCIA,MALO,MALO,3576619,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4913
"-4914,00 MNT",2024-04-03T00:00:00Z,EMERGENCIA,REGULAR,MALO,3566884,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4914
"-4915,00 MNT",2024-01-07T00:00:00Z,EMERGENCIA,MALO,BUENO,8888520,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4915
"-4916,00 MNT",2024-08-04T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4987854,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4916
"-4917,00 MNT",2023-11-16T00:00:00Z,CORRECTIVO,REGULAR,BUENO,8975214,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4917
"-4918,00 MNT",2024-06-18T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,21508,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4918
"-4919,00 MNT",2024-01-15T00:00:00Z,CORRECTIVO,BUENO,BUENO,8943902,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 4919
"-4920,00 MNT",2024-08-18T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,52880,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4920
"-4921,00 MNT",2024-02-14T00:00:00Z,PREVENTIVO,REGULAR,BUENO,59004,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4921
"-4922,00 MNT",2024-09-14T00:00:00Z,EMERGENCIA,REGULAR,MALO,3580728,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 4922
